TaleWorlds Entertainment,25.378129602356406
Nihon Falcom,20.478323699421967
CD PROJEKT RED,18.074333375458107
Runic Games,17.876784372652143
Troika Games,17.46396761133603
BioWare,17.262834821428573
Obsidian Entertainment,15.54713210183173
Almost Human Games,14.724861196792103
Arkane Studios,14.607322654462243
Larian Studios,11.478512336188594
Double Fine Productions,11.394467213114755
"Triumph Studios, Virtual Programming",10.518822393822393
Stoic,9.168864214665742
Bethesda Game Studios,8.944181192749198
Hothead Games,8.809352517985612
Hosted Games,8.638636363636364
Zeboyd Games,8.630454967502322
"Nippon Ichi Software, Inc.",8.598559855985599
1C Company,8.396656534954408
Harebrained Schemes,8.309734513274336
Opus,8.187845303867404
Behold Studios,8.106081390032008
Spiderweb Software,7.998762376237623
Iron Lore Entertainment,7.719056974459725
"FromSoftware, Inc",7.5253661810572865
Dancing Dragon Games,6.848039215686274
Black Shell Games,6.684303350970017
WildTangent,6.65625
Beamdog,5.921475875118259
SmashGames,5.790635706128664
