RPG Video,1.1511627906976745
New Reality Games,0.9642857142857143
Phr00t's Software,0.4870242214532872
Warfare Studios,0.42807017543859655
RosePortal Games,0.4228329809725158
Astronomic Games,0.41244939271255054
Idea Factory,0.36450025453928386
NeocoreGames,0.30559105906132034
John Wizard,0.29575249082328264
SQUARE ENIX,0.2806272207631701
inXile Entertainment,0.2570260448213204
"KOEI TECMO GAMES CO., LTD.",0.25412844036697246
Aldorlea Games,0.24596007604562736
Square Enix,0.23420363398264854
Piranha Bytes,0.22440924960785305
Choice of Games,0.18946203844558154
Beamdog,0.16887681738296853
WildTangent,0.15023474178403756
Dancing Dragon Games,0.1460272011453114
Spiderweb Software,0.12501934086337615
1C Company,0.11909502262443437
"Nippon Ichi Software, Inc.",0.11629854495969852
Zeboyd Games,0.1158687466379774
Hosted Games,0.1157590107866351
Hothead Games,0.11351572070232747
Bethesda Game Studios,0.11180453285211535
Larian Studios,0.08711930350479957
Obsidian Entertainment,0.06432054435828599
BioWare,0.0579279133667367
Nihon Falcom,0.048832121939171545
