Back To Basics Gaming,1.125
KISS ltd,0.8467261904761906
New Reality Games,0.6438106796116505
United Independent Entertainment GmbH,0.587532023911187
Kalypso Media Digital,0.49528178927063243
Phr00t's Software,0.4870242214532872
Focus Home Interactive,0.44862953655543214
SQUARE ENIX,0.4333961940682325
Ghostlight LTD,0.3752816221435468
Headup Games,0.37433620614607815
NeocoreGames,0.2899858512812451
John Wizard,0.28433734939759037
Deep Silver,0.27979742677251573
inXile Entertainment,0.2570260448213204
Strategy First,0.24717969379532637
Black Shell Media,0.2134635230610463
Aldorlea Games,0.21336603310852237
Square Enix,0.20945597192113144
"KOEI TECMO GAMES CO., LTD.",0.20215175537938845
THQ Nordic,0.1939738570403408
Choice of Games,0.18946203844558154
Idea Factory International,0.17748064743138633
Beamdog,0.16887681738296853
Paradox Interactive,0.16796672595123727
1C Company,0.1571593654795672
WildTangent,0.15023474178403756
"NIS America, Inc.",0.1468775866826083
Degica,0.1384811461721016
Versus Evil,0.13120923231309584
Spiderweb Software,0.12501934086337615
